date;id_magasin;id_ticket;heure;id_client;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte;produit;category;prix_unitaire;qte
2017-12-16;1247;12471048;16:15:01;129;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-16;1247;12471049;16:25:01;130;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-16;1247;12471050;16:35:01;131;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-16;1247;12471051;16:45:01;132;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-16;1247;12471052;16:55:01;133;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-16;1247;12471053;17:05:01;134;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-16;1247;12471054;17:15:01;135;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-16;9999;99991055;17:25:01;136;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-16;9999;99991056;17:35:01;137;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-16;9999;99991057;17:45:01;138;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-16;9999;99991058;17:55:01;139;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-16;9999;99991059;18:05:01;140;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-16;9999;99991060;18:15:01;141;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-16;9999;99991061;18:25:01;142;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-16;9999;99991062;18:35:01;143;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-16;9999;99991063;18:45:01;123;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-16;9999;99991064;18:55:01;124;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-16;9999;99991065;19:05:01;125;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-16;9999;99991066;19:15:01;126;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-16;9999;99991067;19:25:01;127;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-16;9999;99991068;19:35:01;128;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-16;9999;99991069;19:45:01;129;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-16;9999;99991070;19:55:01;130;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-16;9999;99991071;20:05:01;131;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-16;9999;99991072;20:15:01;132;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-16;9999;99991073;20:25:01;133;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-16;9999;99991074;20:35:01;134;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-16;9999;99991075;20:45:01;135;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-16;9999;99991076;20:55:01;136;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-16;9999;99991077;21:05:01;137;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-16;9999;99991078;21:15:01;138;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-16;9999;99991079;21:25:01;139;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-16;9999;99991080;21:35:01;140;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-16;9999;99991081;21:45:01;141;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-16;9999;99991082;21:55:01;142;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-16;9999;99991083;22:05:01;143;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-16;9999;99991084;22:15:01;123;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-16;9999;99991085;22:25:01;124;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-16;9999;99991086;22:35:01;125;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-16;9999;99991087;22:45:01;126;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-16;9999;99991088;22:55:01;127;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-16;9999;99991089;23:05:01;128;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-16;9999;99991090;23:15:01;129;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-16;4578;45781091;23:25:01;130;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-16;4578;45781092;23:35:01;131;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-16;4578;45781093;23:45:01;132;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-16;4578;45781094;23:55:01;133;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-16;4578;45781095;00:05:01;134;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-16;4578;45781096;00:15:01;135;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-16;4578;45781097;00:25:01;136;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-16;4578;45781098;00:35:01;137;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-16;4578;45781099;00:45:01;138;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-16;4578;45781100;00:55:01;139;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-16;4578;45781101;01:05:01;140;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-16;4578;45781102;01:15:01;141;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-16;4578;45781103;01:25:01;142;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-16;4578;45781104;01:35:01;143;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-20;4578;45781105;01:45:01;123;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-20;4578;45781106;01:55:01;124;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-20;4578;45781107;02:05:01;125;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-20;4578;45781108;02:15:01;126;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-20;4578;45781109;02:25:01;127;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-20;4578;45781110;02:35:01;128;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-20;4578;45781111;02:45:01;129;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-20;4578;45781112;02:55:01;130;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-20;4578;45781113;03:05:01;131;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-20;4578;45781114;03:15:01;132;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-20;4578;45781115;03:25:01;133;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-20;4578;45781116;03:35:01;134;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-20;4578;45781117;03:45:01;135;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-20;4578;45781118;03:55:01;136;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-20;4578;45781119;04:05:01;137;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-20;4578;45781120;04:15:01;138;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-20;4578;45781121;04:25:01;139;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-20;4578;45781122;04:35:01;140;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-20;4578;45781123;04:45:01;141;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-20;4578;45781124;04:55:01;142;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-20;4578;45781125;05:05:01;143;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-20;4578;45781126;05:15:01;144;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-20;4578;45781127;05:25:01;145;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-20;4578;45781128;05:35:01;146;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-20;4578;45781129;05:45:01;147;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-20;4578;45781130;05:55:01;148;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-20;4578;45781131;06:05:01;149;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-20;4578;45781132;06:15:01;150;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-20;4578;45781133;06:25:01;151;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-20;4578;45781134;06:35:01;152;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-20;4578;45781135;06:45:01;153;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-20;4578;45781136;06:55:01;154;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-20;4578;45781137;07:05:01;155;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-20;4578;45781138;07:15:01;156;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-20;4578;45781139;07:25:01;157;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-20;4578;45781140;07:35:01;158;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-20;4578;45781141;07:45:01;159;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-20;4578;45781142;07:55:01;160;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-20;4578;45781143;08:05:01;161;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-20;4578;45781144;08:15:01;162;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-20;4578;45781145;08:25:01;163;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-20;4578;45781146;08:35:01;164;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-22;4578;45781147;08:45:01;165;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-22;4578;45781148;08:55:01;166;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-22;4578;45781149;09:05:01;167;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-22;4578;45781150;09:15:01;168;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-22;4578;45781151;09:25:01;169;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-22;4578;45781152;09:35:01;170;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-22;4578;45781153;09:45:01;171;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-22;4578;45781154;09:55:01;172;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-22;4578;45781155;10:05:01;173;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-22;4578;45781156;10:15:01;174;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-22;4578;45781157;10:25:01;175;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-22;4578;45781158;10:35:01;176;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-22;4578;45781159;10:45:01;177;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-22;4578;45781160;10:55:01;178;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-22;4578;45781161;11:05:01;179;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-22;4578;45781162;11:15:01;180;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-22;4578;45781163;11:25:01;181;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-22;4578;45781164;11:35:01;182;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-22;4578;45781165;11:45:01;183;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-22;4578;45781166;11:55:01;184;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-22;4578;45781167;12:05:01;185;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-22;4578;45781168;12:15:01;186;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-22;4578;45781169;12:25:01;187;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-22;4578;45781170;12:35:01;188;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-22;4578;45781171;12:45:01;189;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-22;4578;45781172;12:55:01;190;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-22;4578;45781173;13:05:01;191;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-22;4578;45781174;13:15:01;192;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-22;4578;45781175;13:25:01;193;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-22;4578;45781176;13:35:01;194;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-22;4578;45781177;13:45:01;195;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-22;4578;45781178;13:55:01;196;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-22;1454;14541179;14:05:01;197;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-22;1454;14541180;14:15:01;198;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-22;1454;14541181;14:25:01;199;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-22;1454;14541182;14:35:01;200;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-22;1454;14541183;14:45:01;201;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-22;1454;14541184;14:55:01;202;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-22;1454;14541185;15:05:01;203;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-22;1454;14541186;15:15:01;204;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-22;1454;14541187;15:25:01;205;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-22;1454;14541188;15:35:01;206;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-22;1454;14541189;15:45:01;207;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-22;1454;14541190;15:55:01;208;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-22;1232;12321191;16:05:01;209;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-22;1232;12321192;16:15:01;210;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-22;1232;12321193;16:25:01;211;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-23;1232;12321194;16:35:01;212;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-23;1232;12321195;16:45:01;213;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-23;1232;12321196;16:55:01;214;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-23;1232;12321197;17:05:01;215;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-23;1232;12321198;17:15:01;216;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-23;1232;12321199;17:25:01;217;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-23;1232;12321200;17:35:01;218;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-23;1232;12321201;17:45:01;219;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-23;1232;12321202;17:55:01;220;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-23;1232;12321203;18:05:01;221;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-23;1232;12321204;18:15:01;222;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-23;1232;12321205;18:25:01;223;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-23;44545;445451206;18:35:01;224;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-23;44545;445451207;18:45:01;225;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-23;44545;445451208;18:55:01;226;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-23;44545;445451209;19:05:01;227;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-23;44545;445451210;19:15:01;228;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-23;44545;445451211;19:25:01;229;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-23;44545;445451212;19:35:01;230;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-23;44545;445451213;19:45:01;231;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-23;44545;445451214;19:55:01;232;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-23;44545;445451215;20:05:01;233;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-23;44545;445451216;20:15:01;234;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-23;44545;445451217;20:25:01;235;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-23;44545;445451218;20:35:01;236;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-23;44545;445451219;20:45:01;237;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-23;44545;445451220;20:55:01;238;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-23;44545;445451221;21:05:01;239;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-23;44545;445451222;21:15:01;240;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-23;44545;445451223;21:25:01;241;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-23;44545;445451224;21:35:01;242;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-23;44545;445451225;21:45:01;243;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-23;44545;445451226;21:55:01;244;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-23;44545;445451227;22:05:01;245;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-23;44545;445451228;22:15:01;246;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-23;445;4451229;22:25:01;247;couches;enfant;7,9;2;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-23;445;4451230;22:35:01;248;Iphone 10;hi-tech;899;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-23;445;4451231;22:45:01;249;Ipad;hi-tech;599;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-23;445;4451232;22:55:01;250;granola;dejeuner;1,8;1;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;
2017-12-23;445;4451233;23:05:01;251;abricot;fruits;1,8;2;ampoule;bazare;7,9;2;;;;;;;;;;;;
2017-12-23;445;4451234;23:15:01;252;cristaline;eau;1,2;2;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-23;445;4451235;23:25:01;253;perrier;eau;3;1;couches;enfant;7,9;2;;;;;;;;;;;;
2017-12-25;445;4451236;23:35:01;254;baguette;pain;0,9;3;cristaline;eau;1,2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;
2017-12-25;445;4451237;23:45:01;255;ampoule;bazare;7,9;2;cristaline;eau;1,2;2;cabillaud;poisson;6,7;2;;;;;;;;
2017-12-25;445;4451238;23:55:01;256;cabillaud;poisson;6,7;2;perrier;eau;3;1;;;;;;;;;;;;
2017-12-25;445;4451239;00:05:01;257;activia;yaourt;3,5;1;cola;soda;1,3;1;farine;farine;0,8;1;couches;enfant;7,9;2;;;;
2017-12-25;445;4451240;00:15:01;258;cola;soda;1,3;1;granola;dejeuner;1,8;1;possette;enfant;300;1;couches;enfant;7,9;2;;;;
2017-12-25;445;4451241;00:25:01;259;parmesan;fromage;2;1;abricot;fruits;1,8;2;couches;enfant;7,9;2;;;;;;;;
2017-12-25;445;4451242;00:35:01;260;farine;farine;0,8;1;adoucissant;entretient maison;3;2;cristaline;eau;1,2;1;;;;;;;;
2017-12-25;445;4451243;00:45:01;261;Candia;lait;1,2;2;liquide vaisselle;entretient maison;1,8;2;;;;;;;;;;;;
2017-12-25;445;4451244;00:55:01;262;couches;enfant;7,9;2;baguette;pain;0,9;3;cristaline;eau;1,2;2;couches;enfant;7,9;2;couches;enfant;7,9;2
2017-12-25;4478;44781245;01:05:01;263;cristaline;eau;1,2;2;cristaline;eau;1,2;2;;;;;;;;;;;;
2017-12-25;4478;44781246;01:15:01;264;perrier;eau;3;1;perrier;eau;3;1;;;;;;;;;;;;
2017-12-25;4478;44781247;01:25:01;265;orangina;soda;1,8;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-25;4478;44781248;01:35:01;266;fanta;soda;2;2;Candia;lait;1,2;2;couches;enfant;7,9;2;;;;;;;;
2017-12-25;4478;44781249;01:45:01;267;possette;enfant;300;1;couches;enfant;7,9;2;;;;;;;;;;;;
